file	parliament_year	chamber	column	line	text
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__ak__00187/mot_1929__ak__00187_006.pdf	1929	ak	1	15	Vi våga hysa förhoppningen, att den av riksdagen 1924 begärda utred-
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__ak__00187/mot_1929__ak__00187_006.pdf	1929	ak	1	18	lika rösträtt, d. v. s. en röst för varje röstberättigad.
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__ak__00187/mot_1929__ak__00187_006.pdf	1929	ak	1	31	Olof Andersson i Höör.
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__ak__00329/mot_1929__ak__00329_002.pdf	1929	ak	1	3	per år, förordade kommerskollegium taxenedsättningar med minst 10,000,000
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__ak__00329/mot_1929__ak__00329_002.pdf	1929	ak	1	9	utsträckning ha bidragit att försvåra näringslivets återhämtning, men det kan
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__ak__00329/mot_1929__ak__00329_002.pdf	1929	ak	1	18	givet yttrande över en inom andra kammaren väckt motion i taxefrågan.
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__fk__00001/mot_1929__fk__00001_027.pdf	1929	fk	1	6	Minderårigas användande vid skogs- och flottningsarbete 1926. M. II. 104;
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__fk__00001/mot_1929__fk__00001_027.pdf	1929	fk	1	27	Obligatorisk skiljedom i vissa arbetstvister 1926. M. I. 89, 192, (II. 283); L. 2.
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__fk__00001/mot_1929__fk__00001_027.pdf	1929	fk	1	36	368); 1923. Pr. 55, M. I. 166, II. 214, 217-222, (223); 1926. Pr. 73, M.
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__fk__00060/mot_1929__fk__00060_002.pdf	1929	fk	1	16	om regeringen icke nu vågat framlägga några till söndersprängande av
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__fk__00060/mot_1929__fk__00060_002.pdf	1929	fk	1	40	rimligt att denna begränsas åtminstone så länge som man icke kan på andra
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__fk__00060/mot_1929__fk__00060_002.pdf	1929	fk	1	41	områden tillgodogöra sig möjligheterna till kostnadsminskningar. Även
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__fk__00142/mot_1929__fk__00142_005.pdf	1929	fk	1	7	B. Johanssons yrkande angående klämmen ställdes mot mitt angående mo-
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__fk__00142/mot_1929__fk__00142_005.pdf	1929	fk	1	14	direktiv för den begärda utredningen beakta även järnhanteringens berätti-
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__fk__00142/mot_1929__fk__00142_005.pdf	1929	fk	1	27	Järnvägsstyrelsen, såsom den i saken mest intresserade, har föreslagit, dels
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__ak__00046/mot_1930__ak__00046_001.pdf	1930	ak	1	1	Nr 46.
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__ak__00046/mot_1930__ak__00046_001.pdf	1930	ak	1	15	och ekonomiska intressen. Vi tillåta oss därför ännu en gång, i likhet med vad
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__ak__00046/mot_1930__ak__00046_001.pdf	1930	ak	1	27	läsa de tidningar och den litteratur som de själva önska och ha intresse av.
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__ak__00370/mot_1930__ak__00370_021.pdf	1930	ak	1	6	den mån möjligheten av erforderlig bevisning för handlingens art a
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__ak__00370/mot_1930__ak__00370_021.pdf	1930	ak	1	25	cialutbildad för att begripa, att den mest berömda auktoritet i världen
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__ak__00370/mot_1930__ak__00370_021.pdf	1930	ak	1	36	Låt oss för åskådlighetens skull taga det fall, att vid våra universitet
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__ak__00439/mot_1930__ak__00439_002.pdf	1930	ak	1	29	understöd åt skolväsendet i skoldistrikt inom Norrland och Dalarna på grund
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__ak__00439/mot_1930__ak__00439_002.pdf	1930	ak	1	36	att riksdagen till särskilt understöd åt skolväsendet i skol-
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__ak__00439/mot_1930__ak__00439_002.pdf	1930	ak	1	40	servationsanslag av 50,000 kronor, att utgå enligt bestämmel-
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__fk__00006/mot_1930__fk__00006_002.pdf	1930	fk	1	8	är regeln, om också någon gång undantag kunna förekomma. Dessa fattiga
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__fk__00006/mot_1930__fk__00006_002.pdf	1930	fk	1	16	släktgrenar, och som sagt i de flesta fall obemedlade. När den avlidnes
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__fk__00006/mot_1930__fk__00006_002.pdf	1930	fk	1	18	ekonomisk utjämning av verkligt social innebörd. Men varför just dessa
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__fk__00121/mot_1930__fk__00121_001.pdf	1930	fk	1	12	vikt att på det av honom föreslagna sättet få frågan principiellt avgjord,
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__fk__00121/mot_1930__fk__00121_001.pdf	1930	fk	1	17	mit till uttryck i syfte att få denna fråga lyckligt löst. Vi skola icke
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__fk__00121/mot_1930__fk__00121_001.pdf	1930	fk	1	28	kronor till 150 000 kronor.
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__fk__00198/mot_1930__fk__00198_002.pdf	1930	fk	1	8	att anstaltens elektriska apparater (groningslådor, termostater och torkskåp)
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__fk__00198/mot_1930__fk__00198_002.pdf	1930	fk	1	13	vaktmästare, att ytterligare ökas.
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__fk__00198/mot_1930__fk__00198_002.pdf	1930	fk	1	39	nya byggnaden äro ifrögavarande båda avdelningar förlagda till olika vå-
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__ak__00029/mot_1931__ak__00029_043.pdf	1931	ak	1	24	presentanters högtidliga protester i Bordeaux. I strid med en fredstrak-
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__ak__00029/mot_1931__ak__00029_043.pdf	1931	ak	1	33	nödgat avstå från områdena ifråga. Därmed är man ju, såsom vi nyss
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__ak__00029/mot_1931__ak__00029_043.pdf	1931	ak	1	44	avsett att göra några anmärkningar angående segermakternas själva
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__ak__00157/mot_1931__ak__00157_010.pdf	1931	ak	1	2	å råg - vilja vi i anslutning till vad ovan anförts bringa i erinran Kungl.
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__ak__00157/mot_1931__ak__00157_010.pdf	1931	ak	1	8	I anledning av det nu anförda få vi hemställa,
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__ak__00157/mot_1931__ak__00157_010.pdf	1931	ak	1	16	niskoföda och ej hänförliga till annat nummer … fria
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__ak__00287/mot_1931__ak__00287_003.pdf	1931	ak	1	8	På grund av vad sålunda anförts hemställes,
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__ak__00287/mot_1931__ak__00287_003.pdf	1931	ak	1	13	fastställes till högst 7 timmar per dygn eller 42 timmar i veckan
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__ak__00287/mot_1931__ak__00287_003.pdf	1931	ak	1	25	Oscar Öhman. Viktor Herou. Nils Flyg.
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__fk__00020/mot_1931__fk__00020_001.pdf	1931	fk	1	24	viktigare med hänsyn till sådana skattebetalare, framför allt bolagen, som ej
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__fk__00020/mot_1931__fk__00020_001.pdf	1931	fk	1	29	eller eljest avverkningarna måste liga nere, synes blott bekräfta en dylik
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__fk__00020/mot_1931__fk__00020_001.pdf	1931	fk	1	32	skogsdikning, men detta förslag upptogs ej i 1927 års kommunalskattepropo-
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__fk__00100/mot_1931__fk__00100_005.pdf	1931	fk	1	22	och inköp av jordägarandelar i för statens räkning nyinmutade fyndigheter
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__fk__00100/mot_1931__fk__00100_005.pdf	1931	fk	1	40	relsen för Mertainens gruvaktiebolag, vari staten innehar alla aktier, och be-
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__fk__00100/mot_1931__fk__00100_005.pdf	1931	fk	1	41	träffande alla övriga fyndigheter kommerskollegium, i vars hand alla frågor om
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__fk__00184/mot_1931__fk__00184_003.pdf	1931	fk	1	2	kunna övertagas direkt av producenterna själva eller av
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__fk__00184/mot_1931__fk__00184_003.pdf	1931	fk	1	5	för margarin.
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__fk__00184/mot_1931__fk__00184_003.pdf	1931	fk	1	7	Ernst Lundell.
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__ak__00034/mot_1932__ak__00034_001.pdf	1932	ak	1	2	Av herr Bäcklund, om pension åt förre gardisten och banarbeta-
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__ak__00034/mot_1932__ak__00034_001.pdf	1932	ak	1	21	Av de handlingar, som jag kommer att överlämna till vederbörande utskott,
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__ak__00034/mot_1932__ak__00034_001.pdf	1932	ak	1	31	utan tjänat kvar den tid av inte fullt 9 månader, som fordrades, för att han
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__ak__00390/mot_1932__ak__00390_001.pdf	1932	ak	1	11	Ser man vidare litet närmare på rennäringen, sådan den för närvarande
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__ak__00390/mot_1932__ak__00390_001.pdf	1932	ak	1	22	måste vara i olag inom lappväsendet. Undertecknad har vid olika till-
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__ak__00390/mot_1932__ak__00390_001.pdf	1932	ak	1	29	ståndet bland många bofasta i Lapplands skogs- och fjällbyar. Lika visst
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__ak__fört/mot_1932__ak__fört_019.pdf	1932	ak	1	18	dersson;
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__ak__fört/mot_1932__ak__fört_019.pdf	1932	ak	1	30	458, av herr Hage, i anledning av Kungl. Maj:ts proposition, nr 105, med
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__ak__fört/mot_1932__ak__fört_019.pdf	1932	ak	1	33	459, av herr Kilbom m. fl., i anledning av Kungl. Maj:ts proposition, nr 105,
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__fk__00048/mot_1932__fk__00048_002.pdf	1932	fk	1	1	ungdomens fysiska fostran. Vi hava därför ansett anslag alltjämt böra utgå
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__fk__00048/mot_1932__fk__00048_002.pdf	1932	fk	1	5	Under hänvisning till det anförda hemställes,
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__fk__00048/mot_1932__fk__00048_002.pdf	1932	fk	1	11	Wilhelm Björck.
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__fk__00109/mot_1932__fk__00109_064.pdf	1932	fk	1	3	jordbrukarnas synpunkt vara ogenomförbart. Utginge man nämligen ifrån,
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__fk__00109/mot_1932__fk__00109_064.pdf	1932	fk	1	18	derskott på brödspannmål följer överskott på animaliska produkter och
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__fk__00109/mot_1932__fk__00109_064.pdf	1932	fk	1	27	betskraften är av väsentlig betydelse, måste till det yttersta utnyttja sitt
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__fk__00165/mot_1932__fk__00165_014.pdf	1932	fk	1	15	Sedan 1928 pågingo förhandlingar mellan den norska margarinindu-
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__fk__00165/mot_1932__fk__00165_014.pdf	1932	fk	1	16	strien å ena sidan samt Unitrusten å den andra (fr. o. m 1 januari 1931
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__fk__00165/mot_1932__fk__00165_014.pdf	1932	fk	1	19	1930, då frågan om Unilevertrustens övertagande av Lilleborgsfabriken i
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__ak__00400/mot_1933__ak__00400_001.pdf	1933	ak	1	1	Nr 400.
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__ak__00400/mot_1933__ak__00400_001.pdf	1933	ak	1	6	(Lika lydande med motion i Första kammaren nr 229.)
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__ak__00400/mot_1933__ak__00400_001.pdf	1933	ak	1	8	Hjalmar Svensson, Grönvik. Elof Ljunggren. Georg Nyblom.
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__ak__00410/mot_1933__ak__00410_001.pdf	1933	ak	1	1	Nr 410.
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__ak__00410/mot_1933__ak__00410_001.pdf	1933	ak	1	2	Av herrar Pettersson i Rosta och Hammarlund,
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__ak__00410/mot_1933__ak__00410_001.pdf	1933	ak	1	7	Ivar Pettersson, Rosta. Nestor Hammarlund
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__ak__00465/mot_1933__ak__00465_001.pdf	1933	ak	1	3	av Kungl. Maj:ts proposition, nr 207, angående pension
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__ak__00465/mot_1933__ak__00465_001.pdf	1933	ak	1	24	från föreståndarinnebefattningen torde därför den av departementschefen
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__ak__00465/mot_1933__ak__00465_001.pdf	1933	ak	1	36	gäller detta så mycket mera om det av departementschefen förordade
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__fk__00109/mot_1933__fk__00109_001.pdf	1933	fk	1	15	egenskaper stå varandra nära. Det stora flertalet av de under de sista
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__fk__00109/mot_1933__fk__00109_001.pdf	1933	fk	1	21	avel.
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__fk__00109/mot_1933__fk__00109_001.pdf	1933	fk	1	24	ett tillräckligt omfattande avelsmaterial för att landet, om detta utnyttjas,
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__fk__00187/mot_1933__fk__00187_008.pdf	1933	fk	1	2	skräck för att bli havande. Fruktan härför trycker som en mara på hela deras
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__fk__00187/mot_1933__fk__00187_008.pdf	1933	fk	1	21	Begränsning av barnantalet kan icke i nämnvärd grad ernås genom sexuell
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__fk__00187/mot_1933__fk__00187_008.pdf	1933	fk	1	40	och moralens synpunkter oavvisligen nödvändig upplvsningsyerksamhet för
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__fk__00306/mot_1933__fk__00306_005.pdf	1933	fk	1	8	denna angelägenhet icke böra tillskrivas någon större betydelse.
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__fk__00306/mot_1933__fk__00306_005.pdf	1933	fk	1	16	sina tjänster, d. v. s. först om 20 à 25 år.
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__fk__00306/mot_1933__fk__00306_005.pdf	1933	fk	1	23	titeln uppförda ordinarie förslagsanslaget till stats-
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__ak__00092/mot_1934__ak__00092_001.pdf	1934	ak	1	5	nämnd underofficer av 3. graden, stadgades bland annat villkor för be-
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__ak__00092/mot_1934__ak__00092_001.pdf	1934	ak	1	6	fordran till nämnda grad, att sådan korpral, som under 5 år varit kompetent
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__ak__00092/mot_1934__ak__00092_001.pdf	1934	ak	1	14	rande underofficerare av 3. graden i flottan i marinen i ett synnerligen be-
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__ak__00337/mot_1934__ak__00337_001.pdf	1934	ak	1	1	Nr 337.
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__ak__00337/mot_1934__ak__00337_001.pdf	1934	ak	1	6	Arvid Lindman.
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__ak__00337/mot_1934__ak__00337_001.pdf	1934	ak	1	21	T. V. Lundell.
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__ak__00378/mot_1934__ak__00378_003.pdf	1934	ak	1	32	posten för gränskontroll beräknats till 30,000 kronor för att från och med
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__ak__00378/mot_1934__ak__00378_003.pdf	1934	ak	1	38	finnes sålunda anställd i Trälleborg och i Eda socken (Charlottenberg) i
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__ak__00378/mot_1934__ak__00378_003.pdf	1934	ak	1	39	Värmland. På vissa andra ställen hava andra anordningar av ekonomiska
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__fk__00009/mot_1934__fk__00009_001.pdf	1934	fk	1	6	gällande värnpliktslag m. m., att till linjetjänst uttagna värnpliktiga och
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__fk__00009/mot_1934__fk__00009_001.pdf	1934	fk	1	9	lagen 27 § mom. 1 föreskrivna tiden hemställes,
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__fk__00009/mot_1934__fk__00009_001.pdf	1934	fk	1	12	slagsanslag av 2 700 000 kronor.
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__fk__00114/mot_1934__fk__00114_004.pdf	1934	fk	1	2	nr nr
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__fk__00114/mot_1934__fk__00114_004.pdf	1934	fk	1	4	73 153 Orostat T. 40
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__fk__00114/mot_1934__fk__00114_004.pdf	1934	fk	1	5	74 154 Rostat (kaffesurrogat med
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__fk__00249/mot_1934__fk__00249_002.pdf	1934	fk	1	3	sin hantering.
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__fk__00249/mot_1934__fk__00249_002.pdf	1934	fk	1	13	leda.
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__fk__00249/mot_1934__fk__00249_002.pdf	1934	fk	1	15	J. B. Johansson.
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__ak__00090/mot_1935__ak__00090_002.pdf	1935	ak	1	10	rande 22 vt för samtliga ämnen, därav 12 vt för enbart de främmande
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__ak__00090/mot_1935__ak__00090_002.pdf	1935	ak	1	13	senare fallet 1,680 kronor. För högsta ringen kunna de givetvis beräknas
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__ak__00090/mot_1935__ak__00090_002.pdf	1935	ak	1	25	undervisning i ämnet, understiger 31.
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__ak__00569/mot_1935__ak__00569_001.pdf	1935	ak	1	11	årets riksdag närmare utvecklas, hava förväntningarna dock icke helt in-
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__ak__00569/mot_1935__ak__00569_001.pdf	1935	ak	1	22	undervisningen avsedda lokaler därefter komma till stånd vid ett betydande
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__ak__00569/mot_1935__ak__00569_001.pdf	1935	ak	1	33	Emellertid har det i en mängd fall ansetts ändamålsenligare all låta skol-
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__ak__00601/mot_1935__ak__00601_003.pdf	1935	ak	1	11	foderavsättningen av 300 000 ton spannmål kan genomföras, vilket statsrådet
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__ak__00601/mot_1935__ak__00601_003.pdf	1935	ak	1	19	och det nya bolaget, som föreslås, heter det nämligen i paragraf 1, första
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__ak__00601/mot_1935__ak__00601_003.pdf	1935	ak	1	39	vissa slag av fodermjöl från 6 till 8 öre. 1933 års riksdag beslutade både
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__fk__00031/mot_1935__fk__00031_003.pdf	1935	fk	1	5	dåniga utlåtande den 31 augusti 1928 över särskilda kommitterades betänkande
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__fk__00031/mot_1935__fk__00031_003.pdf	1935	fk	1	29	den de hade medan de voro i aktiv tjänst. Detta förhållande synes i dessa
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__fk__00031/mot_1935__fk__00031_003.pdf	1935	fk	1	36	Några ändrade förhållanden ha sedan dess icke iträffat, som göra det troligt,
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__fk__00187/mot_1935__fk__00187_002.pdf	1935	fk	1	1	skrifterna i gällande lag om utrotande av berberis och att beivra överträ-
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__fk__00187/mot_1935__fk__00187_002.pdf	1935	fk	1	7	ningsarbetet i mycket betydande omfattning. Det är uppenbart att de komma
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__fk__00187/mot_1935__fk__00187_002.pdf	1935	fk	1	22	Stockholm den 23 januari 1935.
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__fk__00262/mot_1935__fk__00262_002.pdf	1935	fk	1	2	äga tillämpning inom Värmlands län.
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__fk__00262/mot_1935__fk__00262_002.pdf	1935	fk	1	3	Stockholm den 23 januari 1935.
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__fk__00262/mot_1935__fk__00262_002.pdf	1935	fk	1	4	K. W. Bodin.
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__ak__00339/mot_1936__ak__00339_001.pdf	1936	ak	1	5	grenadjärregementet nr 68 Theodor Sixt, före antagandet i krigstjänst be-
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__ak__00339/mot_1936__ak__00339_001.pdf	1936	ak	1	10	dagar.
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__ak__00339/mot_1936__ak__00339_001.pdf	1936	ak	1	20	garna härför. Riksdagen har i åtskilliga fall tidigare beviljat understöd till
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__ak__00750/mot_1936__ak__00750_005.pdf	1936	ak	1	1	Grundbeloppet upptages - - - fullt krontal, bortfallet.
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__ak__00750/mot_1936__ak__00750_005.pdf	1936	ak	1	3	Stockholm den 20 april 1936.
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__ak__00750/mot_1936__ak__00750_005.pdf	1936	ak	1	6	Albin Ström. Aug. Spångberg.
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__ak__00756/mot_1936__ak__00756_204.pdf	1936	ak	1	13	I. Bränsle, lyse, vatten och renhållning.
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__ak__00756/mot_1936__ak__00756_204.pdf	1936	ak	1	18	ningen till 10,000 kronor samt vart och ett av truppförbanden med belopp motsva-
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__ak__00756/mot_1936__ak__00756_204.pdf	1936	ak	1	41	Med hänsyn till föreslagen personalökning erfordras kronor 1,900
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__fk__00138/mot_1936__fk__00138_002.pdf	1936	fk	1	6	heten av den föreslagna anordningen. Enligt de för centralförbundets före-
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__fk__00138/mot_1936__fk__00138_002.pdf	1936	fk	1	8	grunderna är anordnandet av de vanliga statsunderstödda nykterhetsföreläs-
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__fk__00138/mot_1936__fk__00138_002.pdf	1936	fk	1	19	reslagna nya anordningen skulle detta bliva i hög grad försvårat.
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__fk__00230/mot_1936__fk__00230_013.pdf	1936	fk	1	5	gamla Österrike och Polen plägade skicka regeringsombud till esperantokon-
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__fk__00230/mot_1936__fk__00230_013.pdf	1936	fk	1	13	privilegierade europeiska språken voro en börda för Asien. I Japan ha
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__fk__00230/mot_1936__fk__00230_013.pdf	1936	fk	1	24	tanalde för esperanto är ovan återgivet. Andra tecken skildras i 1926 års
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__fk__00321/mot_1936__fk__00321_001.pdf	1936	fk	1	21	nas såsom en sådan. Dels är den ojämförligt mycket sämre avlönad, än vad
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__fk__00321/mot_1936__fk__00321_001.pdf	1936	fk	1	31	egen läkare vid våra sjukhus. Utbildningsplatser för läkare äro kort sagt
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__fk__00321/mot_1936__fk__00321_001.pdf	1936	fk	1	32	ett livsvillkor för att svensk sjukgymnastik skall kunna hävda sin ställning
https://pdf.swedeb.se/riksdagen-motions-pdf/1937/mot_1937__ak__00013/mot_1937__ak__00013_002.pdf	1937	ak	1	9	torde ernåtts i värdesättningen mellan de sistnämnda och de som annan fa-
https://pdf.swedeb.se/riksdagen-motions-pdf/1937/mot_1937__ak__00013/mot_1937__ak__00013_002.pdf	1937	ak	1	10	stighet taxerade rena bostadslägenheterna. Ett dylikt förfaringssätt står dock
https://pdf.swedeb.se/riksdagen-motions-pdf/1937/mot_1937__ak__00013/mot_1937__ak__00013_002.pdf	1937	ak	1	19	de tillägg, som gälla för småbruk och öka deras skatte-
https://pdf.swedeb.se/riksdagen-motions-pdf/1937/mot_1937__ak__00383/mot_1937__ak__00383_001.pdf	1937	ak	1	5	rådande högkonjunkturen kommer sålunda med säkerhet att följas av en låg-
