motion,SWERIK_ID_MPs_signee
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1908/mot-1908--ak--00087.xml,i-9My6zQNwR987YADn41a1Q6; i-JeEhWTEJ1fGidrGkZYPz2T; i-SKeNWqaodDskJWp4b2SKPZ; i-3FXDiNFhMaD2xtLwqRVLbs; i-VtEQ8SVLoatCxVAtXfHKdk; i-XGVW64gsZQSueELeaURjDd; i-HiKfkPFGETvWecEKyujzt7; i-HosDPsxC8xMsApG7PEcMfP; i-YEQC2cS7Zaae9YLGWdiy6e; i-3C2pZzS1wYjgNMiss84Dyp; i-4KJMAUW9zFRD1g1ShqsMqw; i-KeUzxNbv1zjTz7FVRHayGh; i-NEpRkdSsVMJsoZ2CsDVptk; i-4UEzXgg6g6fiqb4dQ2EDU3; i-3MuEs2XfJdL7dc1ejaB7XH; i-WJFUxfoH9MxRGxnHzAMK9D; i-L8igD41spNvbEjshjG3znh; i-LoXDYGWub1gb91DidVVRYY; i-JENnhuCwfVGBYLEfgxjRKt; i-JgCcdTbPbwrVHLWw1wCXea; i-DGWck5RqFSbnKb8DXViXWK; i-6GAocgVxQ6jiDDMLZHLu3d; i-8JJL5nBWvuqFEZprH3q31h; i-JSD38mWT7YyULoZeavmfbP; i-MSwoZDhSrwsWcizAjowXzs; i-CstbzCQGy4imdVSWZesSu; i-M7Dk5qjwUCDNKDmAMZJ1AM; i-McNdJaEnje6pXfi83cxxZW; i-3LADpippuGsVzASZffPQLR; i-McNdJaEnje6pXfi83cxxZW; i-3LADpippuGsVzASZffPQLR; i-5KU1YWjCS7iAhCxYP8wCR7; i-Ffeyu3W1u9rCYut1yN4GxR; i-X43kaZ3UoFfnrYCcPKoxe9; i-4NKRPNLjC6ugs779Z9diuB; i-W5aPPUd6NTa4yTBoRzWdL4; i-e3njExJEdDXrssXnJs8AP; i-Pw6YkjTiEBrsDRAfUGA5BK; i-4U8pJUccpdMTNKnRBaLNRn; i-GZoogxEzVqVUYFbhFp29C6; i-NKRTEKkMqyNZNU9RaYZLPC; i-2VZTfC47GBddiryCh2CpHE; i-AyHSMtd1f1kVFSaVvtTmaY; i-bvK2bTT41cp1JwsNkqEDL; i-SaffZ6X6yDXyuRsRUviMqP; i-5QNyZTTuhxgQFGbUQZGhjK; i-Ru4m7PwPngedWP65bhXJgu; i-9gw6tCpchuRJcG4S3PU6wP; i-SmANBDpEMp49AgxGMgLJX; i-JEgc1aAvpjdwHjnsG3nTk5; i-K2CCfv9yeMy3FtZnJC2wDV; i-4sYa5sygAXm9dvBK1sGrPS; i-WSxGsjkEHq7ws5C5Cxnh3C; i-41U85NpCtLzodB8GxLpNNW; i-6KBNU3ydsmAUThaDn8NUTw; i-FyewTLfHXRZ4TcfWtKQoK3; i-RFJmo1wDqVKRtoJAz97Trc; i-A9gFi7dPaz2uAdYRAB5NBW; i-S4QJj2NhwnwkQWq9S5v3My; i-FDUnfwLSnbmZFbmEoCBSeE; i-V2Yf7CVM1fnjwE7NX2LxmC; i-5KMyLRkLkB8aJEWrPNdHMU; i-CcpzmowRD9FCdmx6qJ2zA4; i-8hVM83QA7RPKjxXQwKd7qt; i-L2Qzee4DnAx8NzP6BEnAFg; i-3eyX9xS4WQ3JLxhqJxXaHE; i-A37vmFDFqtaNCP1Zn7USP4; i-KdWud4ycRn3KqxNrvnNkTT; i-8zen6gqoJKVpG7SVBDYFet; i-NwhdVgupCWjkZSqQNMjJnp; i-2vPqRXUJK7sLEawPeFYaLa; i-B1SwupwM9QjXTLJUdzWAMP; i-Tp1jKTFhFzA8shVD7JggNL; i-7u6TSL3B2X57aHRQYkKAD8; i-dppNpPyX1pBND8b8JcCpo; i-So9wC4TTQKv5y5xeguwfcC; i-BT47MSwG1gLkUPj7t1NX3R; i-EghjWo8X6J8EqRorAV3wKX; i-NpP8YUnngHY9XSGASPWpn;i-DZFQeFBsFcs9N6uxCPxEWg
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1908/mot-1908--ak--00328.xml,i-7PPDYGig7k4bxzbKBQKEXq
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1909/mot-1909--ak--00064.xml,i-7A9HqrivrCiBjzam9UZXaa
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1909/mot-1909--ak--00065.xml,i-9My6zQNwR987YADn41a1Q6
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1909/mot-1909--ak--00262.xml,i-BT47MSwG1gLkUPj7t1NX3R
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1910/mot-1910--ak--00202.xml,i-XzSzFtnrtwQBSXHVwVhrCf
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1910/mot-1910--fk--00031.xml,i-MXmaSj4jbRgkRhwVRbwucF
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1910/mot-1910--fk--00086.xml,i-BmmCknnFJ7aPP89K4ZvaFq
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1911/mot-1911--ak--00088.xml,i-2vPqRXUJK7sLEawPeFYaLa
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1911/mot-1911--ak--00368.xml,i-Qe8ESiYibuKbQKH53aWPcQ
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1911/mot-1911--fk--00098.xml,i-XLVGDGtQ7NCyXWncMFEL2t
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1912/mot-1912--ak--00220.xml,i-XzSzFtnrtwQBSXHVwVhrCf
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1912/mot-1912--fk--00010.xml,i-RtxZuFnamB5g98wKkcHcxb
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1912/mot-1912--fk--00110.xml,i-BedoVVUtGhYy2ZeyUHdGDk; i-XLVGDGtQ7NCyXWncMFEL2t
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1913/mot-1913--ak--00250.xml,i-XzSzFtnrtwQBSXHVwVhrCf
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1913/mot-1913--ak--00321.xml,i-UpAEyZaZCWs3BDdn8hsXfo
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1913/mot-1913--ak--00334.xml,i-KpeDiXpqmHppgJ6ygKRBep; i-JNeKaAfNo39ynSv8f8tbdu; i-Lh9kYcGDBLjeWYgViArsTT; i-F9ewtPwkU2RmcUUoQ6XRXa
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1914/mot-1914-a-ak--00066.xml,i-D9e1qBZk5bQ47d1qTpxkFS; i-rTJYipszwy7NHLZruxVHz; i-5Pgd1MBaZKxCK4kGqXRHkQ; i-3eyX9xS4WQ3JLxhqJxXaHE; i-GcSuPZvJtsaci7tEAyk4PJ; i-7X1urHCX2551dpKM4vtZT2; i-T2qfd2gPbbrGjdUfD6ENGo; i-T2ePUp7uVeKir5yx9GStFh; i-HWxc5gWNq1Au8fJe24ABtF; i-WcFxEhfmvQmsKmKrYGvvSU; i-Y36Nf5Joan9UkWc6D3L22k
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1914/mot-1914-b-ak--00039.xml,i-HEp8a6QirbXWudq8pjbqYn
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1914/mot-1914-b-ak--00269.xml,i-XzSzFtnrtwQBSXHVwVhrCf
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1915/mot-1915--ak--00086.xml,i-UoT7tDJiDZGv2bnee2eeYm
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1915/mot-1915--ak--00245.xml,i-PoEnkqgRthqgybjNd47ZwU; i-9iqLBgdAYEoR244dkazyYj
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1915/mot-1915--fk--00080.xml,i-B8NxNnu1t7iC4QAwR3ccxG
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1916/mot-1916--ak--00013.xml,i-DxLwWYaykm3cqWP9bLmY7Y; i-Rouy7d9ZiNkiBXQ6AyWuoA
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1916/mot-1916--ak--00071.xml,i-4LP6HUMuDi6jwv5MgHWALJ
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1916/mot-1916--ak--00270.xml,i-LAeBbuwZ1Sak1HWNkZ6dVr
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1917/mot-1917--ak--00142.xml,i-3ESxygPf8xSDBdUjnTaZ9K
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1917/mot-1917--ak--00404.xml,i-GjPDKQNUpvhz9Z34ZyCJCt; i-5FVdMDpYqfd1DagjigQmtP; i-EEgp39w6M66SH9dRdqEEBo; i-FDVfwmP4JrDHZEsdcS6SN; i-H2YZQmoQ41fcenx4fVKTwc; i-TinjVHybdUQSFE1ugBX4dP; i-5VLeRuY2ZxCANAfXVjtfFZ; i-WEQD8hgUpQwg9GBpzPS913; i-FMmERwnYXRjNZmhsggDb2Y; i-N7sVTEwk6zFPbv53NfRyWt; i-4n1jVeXSASHcu8otmsgFaZ; i-K9K6z4qua1txgL1jVaSy3a; i-C1dumaUjqTgW3QkeLTYGVm; i-Y36Nf5Joan9UkWc6D3L22k; i-VERe5A9b1TFJrDcWXgFBCj; i-7obXNCmoo5c3sVuUBAurF8; i-DHjzH9jnTayyfbJeUy4jsg; i-DVBTR4FnJMy9pff8g7tptN; i-Pbij6TKUQNgsAiAxKYBqQ9; i-51Z8nc68zSRytuD4EvZmvK; i-4QcyAodakKRLpdzzJ62KBg; i-DG6BXgx8UjAtTaWFXph2np; i-Uze1pHGQvFL91JzrhcG7dj; i-3RnD8T9ms8CZMMrYjFAoRU; i-HxFVoLNmcLN3NF2EPWuWS2; i-WsSYRNyvrHGqpbtNPRGG1m; i-VjJjJLsLvPRb56Nkzz4Ghv; i-2gBVxM8igvS4RQ1T5GE8Qp; i-PxdF4uP1ZyUrjC1bJMn4iY; i-Au5MnYkbRDPQPetSRettaC; i-YHQFSryrbRei4Y3mNMkiWx; i-3pe1JKqvmq7PaBnw7PEhXT; i-P3dC4LeKcDypuSdFykN44g; i-SZzXscFnNwKdCaVKm1W5au; i-DZFQeFBsFcs9N6uxCPxEWg; i-ViqdoaJZjEkNmETR2XoKpB; i-SWJsb6nFW5PbETUc9Y6Hur; i-3ESxygPf8xSDBdUjnTaZ9K; i-3R7qLxY2CURc4oEqo2xMKC; i-K2CCfv9yeMy3FtZnJC2wDV; i-TjuPSYKkx95qCszBSy7x54; i-4LP6HUMuDi6jwv5MgHWALJ; i-33NyqMNjzDHeZyWFbFruFj; i-Lh9kYcGDBLjeWYgViArsTT; i-9cYsFuLsrAUioQXvcyUNgJ; i-MayVboVGayNDk8VkKpWKZY; i-3DLEKns8xgJB66t2ZrR5T6; i-2M1688NA1hxdZmbJwUTnhY; i-EGzvssMCtUmig8cQyyyXqu; i-3XFieHvCxpEc9aqT4qbsAD; i-6cxJS4uq1DWpkPMe1L6f36; i-VtEQ8SVLoatCxVAtXfHKdk; i-PiZWNcMn9w8S8gkcHTk71v; i-3eyX9xS4WQ3JLxhqJxXaHE; i-HDHXUmj1pQK4Aot3piEBBF; i-QxtcAkdsi14cChCzDiXJXh; i-VENfM3q4bHioaeyrNfV9F4; i-NZRf7Xd1VhfbXox6hjDxr3; i-6sN96xLz1oU7eeLsHhdGvq ; i-7T7anLoEaCUNaqBzA2gJY6; i-6jHY7AkggFseY8T6gjqU21
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1917/mot-1917--fk--00018.xml,i-Xk2ZY1AVkT44C7mHKMPyhE
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1918/mot-1918--ak--00022.xml,i-DAH7HE7hyooQ6Npv1s89cz; i-RZvCDDC9zwyuV3rH48onze; i-GUQT4NRF9jHSr6mxy1pdd1; i-FDVfwmP4JrDHZEsdcS6SN; i-WzXyAHxnTgrbooSGfnLneN; i-9vaPeJXzHNY4GewzmyfoX1; i-TinjVHybdUQSFE1ugBX4dP; i-XQDnBCoJiibzSPLTXopxxL; i-FMmERwnYXRjNZmhsggDb2Y; i-PkDNy9bEbEnW9xaNKSjppw; i-5FVdMDpYqfd1DagjigQmtP; i-XFEhRzCFQQDP2ss1U1FZYV; i-Xnfdsoak1nYgytrHECpTyA; i-WEQD8hgUpQwg9GBpzPS913; i-X9CKrvcskCx1d456DMZZSv; i-VtEQ8SVLoatCxVAtXfHKdk; i-EEgp39w6M66SH9dRdqEEBo; i-MJL89J5NnS7c2Vx7JY9Uga; i-JC4yT43VjuXRRqfGmkRoTB; i-3139LqaoEDPArxpLRyxXT8; i-4n1jVeXSASHcu8otmsgFaZ; i-MayVboVGayNDk8VkKpWKZY; i-TYpddiX12HJSyT4ZVp2VpB; i-AuDFSNHXg72pSatxXN4KsX; i-3DLEKns8xgJB66t2ZrR5T6; i-6sN96xLz1oU7eeLsHhdGvq; i-7T7anLoEaCUNaqBzA2gJY6; i-XnS7fqeXfiQQG94B2iCtBm; i-EfAM5G3DJEfvAmPswNVe8G; i-5VLeRuY2ZxCANAfXVjtfFZ; i-Fwtr41iSkotzGb54DXogUy; i-JdC8fmaurdMQcePeV6vVug; i-HRHmpWFqQQ3m7SzQAG7rH2; i-33NyqMNjzDHeZyWFbFruFj;i-XsqTLM8XkrWMMmESz97Mak ; i-68jMa5pY6MfnhKzmEFaxtd
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1918/mot-1918--ak--00281.xml,i-8e97Z8CH9cGtDJXCnfJMMg
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1918/mot-1918--fk--00084.xml,i-7aqaEvVNyi28WZuCcDCgcz
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1919/mot-1919--ak--00024.xml,i-C1dumaUjqTgW3QkeLTYGVm; i-2TbJKggFihcEZWLdGpj6Qa; i-PXVtfQzPwWBTqU2ztfXAEr
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1919/mot-1919--ak--00129.xml,i-JC4yT43VjuXRRqfGmkRoTB
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1919/mot-1919--ak--00348.xml,i-RC4riwk1gZvGGkUqkfM15y
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1920/mot-1920--ak--00039.xml,i-XQDnBCoJiibzSPLTXopxxL
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1920/mot-1920--ak--00071.xml,i-MzxPq6KWGSAnEqQ2YUDct8; i-RqR2A6377nKn1urUCF35Tf
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1920/mot-1920--ak--00276.xml,i-2Jx7WEDYHWuMCtxq8yapD7; i-JC4yT43VjuXRRqfGmkRoTB
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1921/mot-1921--ak--00040.xml,i-YHQFSryrbRei4Y3mNMkiWx
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1921/mot-1921--ak--00138.xml,i-DKcSarjroHy1Bts6XBWjvv
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1921/mot-1921--fk--00157.xml,i-XzSzFtnrtwQBSXHVwVhrCf
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1922/mot-1922--ak--00061.xml,i-FCMnpjWTxQ3MKDCVHqbnHZ
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1922/mot-1922--ak--00137.xml,i-9wGNq3SSwPyfuXoCASDnJr
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1922/mot-1922--fk--00114.xml,i-G1xzyAPjWuB2rB8kWLGUve
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1923/mot-1923--ak--00205.xml,i-YLYgwWkay3eTxx2S1Y9nQY
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1923/mot-1923--fk--00027.xml,i-QEr7rAqv2FNkn4mL3eSmVp
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1923/mot-1923--fk--00134.xml,i-Si8rApVLkHjESceLe7GG8E; i-DVBTR4FnJMy9pff8g7tptN
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1924/mot-1924--ak--00218.xml,i-JZUvpfuB1hbA3gVKmHkpAM
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1924/mot-1924--ak--00357.xml,i-3139LqaoEDPArxpLRyxXT8; i-UKeq6sadnYjRiFDYtsxLLW; i-5ocMrCNXM69xuk4ciQWBnF; i-P3dC4LeKcDypuSdFykN44g; i-4e7XieU4tkMVuMm7L6tFXX; i-UB6tzZLvjH1LGZxk45Pj6K; i-HiSGGff3XbikXDhwU1utTf; i-FCMnpjWTxQ3MKDCVHqbnHZ; i-MHwzHx2BRZmuZPpg2gHYPQ; i-MzxPq6KWGSAnEqQ2YUDct8; i-2Jx7WEDYHWuMCtxq8yapD7; i-HNYe8aujVCZTrocrTDPodK
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1924/mot-1924--fk--00268.xml,i-25WANiY9YMaqEdj4ufyeqi
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1925/mot-1925--ak--00146.xml,i-RZvCDDC9zwyuV3rH48onze; i-3139LqaoEDPArxpLRyxXT8; i-5xbpwZHjLMEGP3pEF37iPy; i-8Sfdzfh16tWKAL6C7NCcA5; i-2idvkVsaizPjHffjy7Fqpg; i-cZaAazYai1ZNWZmjcAmax; i-XQDnBCoJiibzSPLTXopxxL
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1925/mot-1925--ak--00174.xml,i-XYYWDqwaMDuNe4nzR1T3aQ; i-FM6MMcusGpk6ZPWpXeYthr; i-6kUUa46exahjtEtVcbrJBo; i-VAMU813hn5oo8CeeRvxacA; i-FCMnpjWTxQ3MKDCVHqbnHZ; i-N5TSABLbZXAKm9PLjFxT53; i-3DLEKns8xgJB66t2ZrR5T6; i-B5Mnjpt8rqBfGh6JQ4dcyz; i-ViqdoaJZjEkNmETR2XoKpB; i-3pPDWXfF3wxyAxqygpDKiJ; i-7h8oALVXjuheXj6Zv4VA5g; i-RxtwEnxL6w2WnGDrBRqde2; i-QNtjoW5Vxzee49kvmSyDsT; i-GXdR2EaK5rsF4FXRtSg17k; i-Niq4WHb47qWzpgYWbjAE2Y; i-2tbdBcby74PFaeUyCBPwWD; i-RfZ8Cxmm4mGNUCys8QXb7s; i-JC4yT43VjuXRRqfGmkRoTB; i-XD5q9S6mMdHF4YeAdX1eSp; i-PViGBm6bvNM72xgLPe6DPy
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1925/mot-1925--fk--00126.xml,i-PCzyK8veSHLeYJrKiYmXGZ; i-ULyugLSiyH9RV7AFPTo8oN; i-MsNFFSyPnWMiCgQjNLn72Y; i-XAKq4ST8iCMkLqQMzWjDpp; i-EWszvfJHbPLCQKeFqNXv1s; i-CpgswtAFXDTAyYjTrFkW5J; i-Cu3kjdTBuGU9w2XTM1QAdW; i-Pes4yEx5YPmLWhR5Z3pQZS; i-H4iwFuXf6Rh11ruEkNpUDy; i-WwQFNFc4kYw5wzXB1NDk6o; i-XCDrG8sm2g5BfsBE2XuVXB; i-B9krH8HXZPSWGdDWnrPma5; i-2XreRSaEpTa5DhpG61Xopj; i-2cnJx4mhacW8chNFTQpsG2; i-AUmBd8T8oEP8tVpZMy3qz4; i-6Rg3HSzDo6rvNWnRifCRk6; i-25WANiY9YMaqEdj4ufyeqi
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1926/mot-1926--ak--00010.xml,i-3XFieHvCxpEc9aqT4qbsAD
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1926/mot-1926--ak--00059.xml,i-A2SKxkXq7pZ5UV2ssX3g5g; i-8e97Z8CH9cGtDJXCnfJMMg; i-SfDZtdC5fgukcXJsiu8J9U; i-SHtWSkMn1ftL5KCEMdPSaR; i-UPDaxumzyj6fDnRGwFj5nF; i-Rv5YgY2YsB2yQzev4MBRmS
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1926/mot-1926--fk--00229.xml,i-Up1YbZAD1m2spR51D47co6
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1927/mot-1927--ak--00244.xml,i-HiVV5oHUvJvLx8V2dQFLFu
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1927/mot-1927--ak--00331.xml,i-B5Mnjpt8rqBfGh6JQ4dcyz; i-3139LqaoEDPArxpLRyxXT8; i-7xGMmknMbuzFdtRe58BrWc; i-ViqdoaJZjEkNmETR2XoKpB; i-VAMU813hn5oo8CeeRvxacA; i-2tbdBcby74PFaeUyCBPwWD; i-GBSUdoSRv56vrATyT3J3Pv; i-PViGBm6bvNM72xgLPe6DPy; i-LToMcVXu3j48yboSLK1sPQ;i-6kUUa46exahjtEtVcbrJBo
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1927/mot-1927--ak--00406.xml,i-Xv6Qpv2AXpXRsohVu3AX1F; i-BKaeof17U4zVqCVaBSDwyd; i-5EHoQFHRYQbiPPy5422WPT; i-SXv5Tc5coUXhzaHBJfs33a; i-K9n68dBnLCt3xWtXN75tzY
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1928/mot-1928--ak--00163.xml,i-31Q457DWEnbThb8ttXTacq; i-5xbpwZHjLMEGP3pEF37iPy
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1928/mot-1928--ak--00450.xml,i-S4jJECjfFmddUzRkooT6yP
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1928/mot-1928--fk--00284.xml,i-GaQh19d66D5oDPaFNq5DY1
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1929/mot-1929--ak--00117.xml,i-Niq4WHb47qWzpgYWbjAE2Y; i-3139LqaoEDPArxpLRyxXT8; i-HNYe8aujVCZTrocrTDPodK; i-ATZej4sqnWosVieztaCqD4; i-HiVV5oHUvJvLx8V2dQFLFu; i-PxJkAua7y2xMDdFhtkakAi
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1929/mot-1929--ak--00198.xml,i-KBbXYtnknZx7i11LnE5ff8; i-S4jJECjfFmddUzRkooT6yP; i-LJLDuWgtRbmfUFfzKTJiuk; i-6yP8mRdXMQY3seTQXufb5B; i-Tym6Aw1gBuoRJqfGXa3Wdy; i-FXLEj98MEhXCxuiihroJSv; i-cZaAazYai1ZNWZmjcAmax
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1929/mot-1929--fk--00193.xml,i-XzSzFtnrtwQBSXHVwVhrCf
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1930/mot-1930--ak--00001.xml,i-3XFieHvCxpEc9aqT4qbsAD
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1930/mot-1930--ak--00211.xml,i-4B6aJinJu5TMisrcdsM8Um
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1930/mot-1930--fk--00052.xml,i-Rv1gU8qJesyWWD7cGh9rEH; i-MsNFFSyPnWMiCgQjNLn72Y
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1931/mot-1931--ak--00357.xml,i-Tc8VMuJnL4XJ63fbqea4qU; i-UQqGFoa8dKdxwwNw6kCAkL; i-Akw6TaNXU6i1CPtvUchuu3; i-2LyiizD6VQaXk9cXFoZXaj
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1931/mot-1931--fk--00163.xml,i-7yzcmgHgwvdw4zkJiWVkhj
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1931/mot-1931--fk--00224.xml,i-EGzvssMCtUmig8cQyyyXqu; i-SsDpF4UKsu862YMrq789mf
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1932/mot-1932--ak--00221.xml,i-Fnu186BGHvvTJDuB7t6zMb; i-G5pAFA5w4nSfdSXYxcrmWR; i-RqR2A6377nKn1urUCF35Tf; i-2LyiizD6VQaXk9cXFoZXaj; i-K9n68dBnLCt3xWtXN75tzY; i-L9wvjc4KwWfNA6NRe54BqL; i-SXv5Tc5coUXhzaHBJfs33a; i-MJ3ZdAm2Qmn1W24wgX1Fe7; i-MGdafi24N1mL5wjDyZ2RbC; i-5EHoQFHRYQbiPPy5422WPT; i-NZRf7Xd1VhfbXox6hjDxr3; i-5TJn89iuS5tsvHYmTBPUAy; i-Jq77obBeFLvgxhwoo4hA4K; i-Rv5YgY2YsB2yQzev4MBRmS; i-Dt5hSraH652po1YHZdhcSr; i-YULG4Eoup8dKyzuJx8X9fW; i-5ewETNKRwNG8CuihDDLT3R; i-LLPdvUTDtpNaANEj1n45Nf; i-9ASkBXA9k1EGNEuvr3rVgj; i-YLYgwWkay3eTxx2S1Y9nQY; i-UnNSATNMZzocKpwqSbyLL9; i-UncEf2a9cKFt97yd2TjwNq; i-RZvCDDC9zwyuV3rH48onze; i-PBqWqPgAnDmfCgCceV6hpq; i-VjLrV2ZWfM7bbeyDyx7jAz; i-XTWxYpC6x2AgbcStGcjND; i-31Q457DWEnbThb8ttXTacq; i-NasoKo22FEwsYPxLF5Y2fq; i-HiVV5oHUvJvLx8V2dQFLFu; i-AQM8mzde8ixYG8gZEV93F4; i-DkwxHBjUQFnnMjSrmuYw9H; i-KK11WJTF4if2JKc5wUX5kX; i-DHGQWRCmusU1kvnhUeZ5zm; i-RJ9jccyWpgPULxxsYHhYyB; i-BPGYb4sQuEg2EmBWT8DkA2; i-LSDmwKMAoSjQqdLsWLpezr; i-FNYgeUFNqB3Rb19pmBYaA9; i-ETEkSVpR9UzmnQi4tLS2zA; i-8BMBMzFxLfhpheTNnBRi3a; i-YP1o4uAXNvcUgJpwJCzQZJ; i-V7ccB7n8KQvCDssB4XYWTN; i-SefoHBfj1LYxndXCtgBZ5N; i-Tc8VMuJnL4XJ63fbqea4qU; i-SHtWSkMn1ftL5KCEMdPSaR; i-VVRNSGede2A6zFhbkrq5dH; i-P9uAUSLTPeppBWCVZui5CW; i-8zen6gqoJKVpG7SVBDYFet; i-KTrNx4VJFMn2FnNPE3zrHR; i-YVqWZSiikwY2UYC3gt2RvM; i-PkDNy9bEbEnW9xaNKSjppw; i-CMoRRNd5mmMNzLy51CkWv4
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1932/mot-1932--ak--00285.xml,i-C4QS4gxWUMydutdM42dsft; i-NasoKo22FEwsYPxLF5Y2fq; i-3BzZTfoTmKWciTnZwiHZVs
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1932/mot-1932--fk--00027.xml,i-XLVGDGtQ7NCyXWncMFEL2t
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1933/mot-1933--ak--00264.xml,i-UTrfAgi22ghfsPezLcB8vV
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1933/mot-1933--ak--00406.xml,i-HiVV5oHUvJvLx8V2dQFLFu
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1933/mot-1933--ak--00515.xml,i-SXv5Tc5coUXhzaHBJfs33a; i-FhTohnRic91X2Lkt914b7Q; i-8BMBMzFxLfhpheTNnBRi3a; i-LSDmwKMAoSjQqdLsWLpezr; i-XqKbySrEocjq4LS7n5V8UD; i-YLYgwWkay3eTxx2S1Y9nQY; i-GeMD7gW89TWx85q2X1f9sz; i-PkDNy9bEbEnW9xaNKSjppw; i-3dCbfHyU9MxJcgj1TW7upt; i-RNDaEQyBmXoug73iH61z2n; i-7wpJfhsL3MajNFbj85uaha
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1934/mot-1934--ak--00094.xml,"
i-XagQaE6Y2Zc9wu7WvmLcTC; i-3139LqaoEDPArxpLRyxXT8; i-NkVGh5tNcR8q8HeUHVc5qM"
