motion	content	problem
data/1913/mot-1913--ak--00321.xml	 ||| Av herr Wijk, i anledning av Kungl. Maj:ts proposition med förslag till lag om allmän pensionsförsäkring m. m.	annotated title block does not match goldstandard
data/1913/mot-1913--ak--00334.xml	 ||| Av herr Kristensson m. fl., i anledning av Kungl. Maj:ts propo- sitton angdende utvidgande av överstyrelsen för rikets allmänna läroverk till en överstyrelse för skolväsendet i riket.	annotated title block does not match goldstandard
data/1914/mot-1914-a-ak--00066.xml	 ||| Av herr von Hofsten m. fl., om förnyat anslag till låneunderstöd åt enskilda järnvägar.	annotated title block does not match goldstandard
data/1914/mot-1914-b-ak--00039.xml	 ||| Av herr Olofsson i Avik, om skrivelse till Kungl. Maj:t angående undersökning och reglering av brännvinsför- säljningsbolagens förvaltningskostnader.	annotated title block does not match goldstandard
data/1914/mot-1914-b-ak--00269.xml	 ||| Av herr Lindhagen, angående ordningen för det slutliga ut- gåendet av det utav innevarande riksdag förskottsvis anvisade belopp för bestridande av kostnader, som avses i $ 63 regeringsformen.	annotated title block does not match goldstandard
data/1915/mot-1915--ak--00086.xml	 ||| Av herr Åkerlund, om skrivelse till Kungl. Maj:t angående ut- arbetande av ny taxa för distriktsveterinärer m. m.	annotated title block does not match goldstandard
data/1915/mot-1915--ak--00245.xml	 ||| Av herrar Palmstierna och Sandler, i anledning av Kungl. Maj:ts proposition, nr 196, med förslag till förordning om krigskonjunkturskatt.	annotated title block does not match goldstandard
data/1915/mot-1915--fk--00080.xml	 ||| Av herr Almer, i anledning av Kungl. Maj:ts förslag till lag om skyddskoppympning.	annotated title block does not match goldstandard
data/1916/mot-1916--ak--00013.xml	 ||| Av herrar Welin och Lingström, angående vissa ändringar i gällande folkskolestadga.	annotated title block does not match goldstandard
data/1916/mot-1916--ak--00071.xml	 ||| Av herr Källman, om ersättning åt kommuner för vissa av värn- pliktiges inkallande till rikets försvar föranledda utgifter.	annotated title block does not match goldstandard
data/1916/mot-1916--ak--00270.xml	 ||| Av herr Thorsson, i anledning av Kungl. Maj:ts propo- sition, nr 126, angående förordning med särskilda före- skrifter angående avlöningsförmdaner m. m. vid marinen på krigsfot.	annotated title block does not match goldstandard
data/1917/mot-1917--ak--00142.xml	 ||| Av herr Ingvarson, om skrivelse till Kungl. Maj:t i fråga om anordnande av en statens egen tillverkning av papper.	annotated title block does not match goldstandard
data/1917/mot-1917--ak--00404.xml	 ||| Av herr Hellberg i Lycksele m. fl,, om avslag å Kungl. Maj:ts proposition, nr 169, med förslag till lag angående ändring i vissa delar av lagen den 1 juli 1898 om de svenska lapparnas rätt till renbete i Sverige.	annotated title block does not match goldstandard
data/1917/mot-1917--fk--00018.xml	 ||| Av herr Hellberg i Lycksele m. fl,, om avslag å Kungl. Maj:ts proposition, nr 169, med förslag till lag angående ändring i vissa delar av lagen den 1 juli 1898 om de svenska lapparnas rätt till renbete i Sverige.	annotated title block does not match goldstandard
data/1918/mot-1918--ak--00022.xml	 ||| Av herr Lundström m. fl., om tilläggsanslag till vissa företag, för vilka bidrag beviljats från norrländska avdiknings- anslaget.	annotated title block does not match goldstandard
data/1918/mot-1918--ak--00281.xml	 ||| Av herr Nylander, om skrivelse till Kungl. Maj:t an- gående utredning och förslag i fråga om åtgärder till främjande av reguliär flygtrafik.	annotated title block does not match goldstandard
data/1918/mot-1918--fk--00084.xml	 ||| Av herr Forssman, om ändring av $ 1 i deav Kungl. Maj:t i pro- position nr 10 föreslagna allmänna grunder för krigstidstilläggs och krigstidshjälps utgående.	annotated title block does not match goldstandard
data/1919/mot-1919--ak--00024.xml	 ||| Av herr Olsson i Ramsta mm. fl., om skrivelse till Kungl. Maj:t angdende ingripande från statens sida till för- hindrande av spel om penningar och penningars värde.	annotated title block does not match goldstandard
data/1919/mot-1919--ak--00129.xml	 ||| Av herr Vennerström, om skrivelse till Kungl. Maj:t angående undanröjande av förefintliga bestämmelser, som hindra kvinnors tillträde till civil statstjänst på samma villkor som för män.	annotated title block does not match goldstandard
data/1919/mot-1919--ak--00348.xml	 ||| Av herr Hagman i Stockholm, i anledning av Kungl. Maj:ts pro- position, nr 175, med förslag till lag om ändrad lydelse av il, 2, 9 och 37 $$ i lagen den 17 juni 1916 om för- säkring för olycksfall i arbete.	annotated title block does not match goldstandard
data/1920/mot-1920--ak--00039.xml	 ||| Av herr Lövgren i Nyborg, om anordnande av statsunderstödda bibliotek &amp; svenska handelsfartyg.	annotated title block does not match goldstandard
data/1920/mot-1920--ak--00071.xml	 ||| Av herrar Leo och Magnusson i Tumhult, om årligt under- stöd åt e. o. stationskarlen Per Olsson Lundins änka Nilla Lundin.	annotated title block does not match goldstandard
data/1920/mot-1920--ak--00276.xml	 ||| Av herrar Björklund och Vennerström, i anledning av Kungl. Maj:ts proposition, nr 12, med förslag till lag om ändrad lydelse av $$ 54 och 56 i förordningen om kommunalstyrelse i stad den 21 mars 1862.	annotated title block does not match goldstandard
data/1921/mot-1921--ak--00040.xml	 ||| Av herr Borg, om dyrtidstillägg å pensionstillägg och understöd enligt lagen om allmän pensionsförsäkring samt ökning därav.	annotated title block does not match goldstandard
data/1921/mot-1921--ak--00138.xml	 ||| Av herr Fjellman, om skrivelse till Kungl. Maj:t i fråga om åtgärder för utbetalande månatligen av statspensioner.	annotated title block does not match goldstandard
data/1921/mot-1921--fk--00157.xml	 ||| Av herr Lindhagen, angående tryckning i svensk översättning av det gamla Asiens samt den europeiska antikens vis- hetsförkunnares, filosofers och humanistiska statsmäns viktigaste skrifter.	annotated title block does not match goldstandard
data/1922/mot-1922--ak--00061.xml	 ||| Av herr Granath, om årligt understöd åt vaktkonstapeln Karl Johan Johanssons änka.	annotated title block does not match goldstandard
data/1922/mot-1922--ak--00137.xml	 ||| Av herr Hansson i Bäck, om understöd åt telefonarbetaren Lars Verner Englunds änka.	annotated title block does not match goldstandard
data/1922/mot-1922--fk--00114.xml	 ||| Av herr Enhörning, i anledning av Kungl. Maj:ts proposition i angående godkännande av ett mellan Sverige och Ryssland avslutet preliminärt avtal.	annotated title block does not match goldstandard
data/1923/mot-1923--ak--00205.xml	 ||| Av herr Gustafson i Kasenberg, i anledning av Kungl. Maj:ts proposition, nr 22, med förslag till lag om sparbanker m. Mm.	annotated title block does not match goldstandard
data/1923/mot-1923--fk--00027.xml	 ||| Av herr Petrén, Alfred, angående ändring i staten för upp- fostringsanstalten för sinnesslöa gossar å Salbohed m. m.	annotated title block does not match goldstandard
data/1923/mot-1923--fk--00134.xml	 ||| Av berrar Julin och Winberg, i anledning av Kungl. Maj:ts förslag till kungörelse med allmänna grunder för dyrtids- tillägg åt befattningshavare i statens tjänst m. m.	annotated title block does not match goldstandard
data/1924/mot-1924--ak--00218.xml	 ||| Av herr Poppius, angående grunderna för användandet av det av Kungl. Maj:t begärda anslaget till maskin- och redskaps- provningar vid Ultuna och Alnarp.	annotated title block does not match goldstandard
data/1924/mot-1924--ak--00357.xml	 ||| Av herr Hage, m. fl., i anledning av Kungl. Maj:ts proposition, nr 45, med förslag till kungörelse angående vissa änd- ringar i kungörelsen den 15 juni 1923 (nr 266) med allmänna grunder för dyrtidstillägg åt f. d. befattnings- havar2 i statens tjänst m. Al. pensionärer.	annotated title block does not match goldstandard
data/1924/mot-1924--fk--00268.xml	 ||| Av herr Heyman, i anledning av Kungl. Maj:ts proposition an- gående provisoriskt lönetillägg åt vissa professorer m. fl., tillhörande under nionde huvudtiteln uppförda verk och myndigheter.	annotated title block does not match goldstandard
data/1925/mot-1925--ak--00146.xml	 ||| Av herr Nilsson i Antnäs m. fl., om höjning av det utav Kungl. Maj:t begärda anslaget för anläggning av utfartsvägar i Norrland, Dalarna och Värmland.	annotated title block does not match goldstandard
data/1925/mot-1925--ak--00174.xml	 ||| Av herr Pettersson i Hällbacken m. fl., angdende en organisation för sociala jordärenden.	annotated title block does not match goldstandard
data/1925/mot-1925--fk--00126.xml	 ||| Av herr Andersson, Elof m. fl, om ökat anslag till understödjande av myrutdikningar och vattenavtapp- ningar inom Norrland och Dalarna.	annotated title block does not match goldstandard
data/1926/mot-1926--ak--00010.xml	 ||| Av herr Törnkvist i Karlskrona, om årligt understöd åt förre daglönaren August Johansson Sandgrens änka.	annotated title block does not match goldstandard
data/1926/mot-1926--ak--00059.xml	 ||| Av herr Winkler m. fl., i anledning av Kungl. Maj:ts förslag om ändring i gällande bestämmelser angående beskattning av socker.	annotated title block does not match goldstandard
data/1926/mot-1926--fk--00229.xml	 ||| Av herr Luterkort, i anledning av Kungl. Maj:ts proposition med förslag till lag om delning av jord å landet m. m.	annotated title block does not match goldstandard
data/1927/mot-1927--ak--00244.xml	 ||| Av herr Bengtsson i Kullen, om ändring i visst syfte av 9 $ i lagen om allmän pensionsförsäkring.	annotated title block does not match goldstandard
data/1927/mot-1927--ak--00331.xml	 ||| Av herr Sundström m. fl., i anledning av Kungl. Maj:ts propo- sition, nr 116, angående omorganisation av det högre skol- väsendet m. m.	annotated title block does not match goldstandard
data/1927/mot-1927--ak--00406.xml	 ||| Av herr Forssell m. fl., i anledning av Kungl. Maj:ts proposition, nr 116, angående omorganisation av det högre skolväsen- det m. m.	annotated title block does not match goldstandard
data/1928/mot-1928--ak--00163.xml	 ||| Av herrar Holmström i Gävle och Grapenson, angående viss ändring i 25 $ i stadgan för fortsättningsskolan.	annotated title block does not match goldstandard
data/1928/mot-1928--ak--00450.xml	 ||| Av herr Spångberg m. fl., om avslag å Kungl. Maj:ts proposition, nr 39, med förslag till lag om kollektivavtal och till lag om arbetsdomstol.	annotated title block does not match goldstandard
data/1928/mot-1928--fk--00284.xml	 ||| Av herr Thorberg m. fl., i anledning av Kungl. Maj:ts proposition angående anslag till centrala skiljenämnden för vissa arbetstvister m. m.	annotated title block does not match goldstandard
data/1929/mot-1929--ak--00117.xml	 ||| Av herr Brännberg m. fl., z anledning av Kungl. Maj:ts förslag om anslag till bidrag till uppförande eller inrättande av arbetshem samt till driftskostnaderna vid sådana hem.	annotated title block does not match goldstandard
data/1929/mot-1929--ak--00198.xml	 ||| Av herr Herou m. fl., angående expropriationslagstift- ning för bildande av nya jordbruk i Norrland och Dalarna.	annotated title block does not match goldstandard
data/1929/mot-1929--fk--00193.xml	 ||| Av herr Lindhagen, om expropriation i skäliga fall av vattenkraft i enskild ägo.	annotated title block does not match goldstandard
data/1930/mot-1930--ak--00001.xml	 ||| Av herr Törnkvist i Karlskrona, om årliga understöd åt vissa änkor efter arbetare vid flottans beklädnadsverkstad och varv i Karlskrona.	annotated title block does not match goldstandard
data/1930/mot-1930--ak--00211.xml	 ||| Av herr Bengtsson i Norup, om provisorisk avlöningsförbättring för vissa lärarinnor i hushållsgöromål och kvinnlig slöjd.	annotated title block does not match goldstandard
data/1930/mot-1930--fk--00052.xml	 ||| Av herrar Clemedtson och Gabrielsson, om ökat anslag till byg- gande av enkla bygdevägar.	annotated title block does not match goldstandard
data/1931/mot-1931--ak--00357.xml	 ||| Av herr Lilliecreutz m. fl., i anledning av Kungl. Maj:ts proposi- tion, nr 84, angående anslag till den lägre mejeriunder- visningen.	annotated title block does not match goldstandard
data/1931/mot-1931--fk--00163.xml	 ||| Av herr Ström, Fredrik, om höjning av det i förordningen an- gående skatt för hundar stadgade skattemaximum.	annotated title block does not match goldstandard
data/1931/mot-1931--fk--00224.xml	 ||| Av herr Björck, Wilhelm, och herr Holmgren, i anledning av Kungl. Maj:ts proposition angående uppförande av byggnader för karolinska sjukhuset m. m.	annotated title block does not match goldstandard
data/1932/mot-1932--ak--00221.xml	 ||| Av herr Lindman m. fl., om importtull å ägg m. m.	annotated title block does not match goldstandard
data/1932/mot-1932--ak--00285.xml	 ||| Av herr Magnusson i Kalmar m. fl., angående arrendelindring för vissa arrendatorer av kronoegendomar.	annotated title block does not match goldstandard
data/1932/mot-1932--fk--00027.xml	 ||| Av herr Nilsson, Johan, i Kristianstad, om anslag till svenska brandkårernas riksförbund.	annotated title block does not match goldstandard
data/1933/mot-1933--ak--00264.xml	 ||| Av herr Linnér, om anvisande av medel för utrotande av berberis- busken.	annotated title block does not match goldstandard
data/1933/mot-1933--ak--00406.xml	 ||| Av herr Bengtsson i Kullen, angående avskaffande av det inom statens vattenfallsverk tillämpade tantiemsy- stemet.	annotated title block does not match goldstandard
data/1933/mot-1933--ak--00515.xml	 ||| Av herr Petersson i Lerbäcksbyn m. fl., i anledning av Kungl. Maj:ts proposition, nr 211, angående anslag till arbeten till motverkande av arbetslösheten.	annotated title block does not match goldstandard
data/1934/mot-1934--ak--00094.xml	 ||| Av herr Olsson i Gävle m. fl., om anslag till föreläsnings- och instruktionsverksamhet för nykterhetens främjande.	annotated title block does not match goldstandard
data/1934/mot-1934--ak--00588.xml	 ||| Av herr Olsson i Mora m, fl., i anledning av Kungl. Maj:ts proposition, nr 154, med förslag till lag om tillsättning av prästerliga tjänster.	annotated title block does not match goldstandard
data/1934/mot-1934--fk--00051.xml	 ||| Av herr Bodin, Karl, m. fl., om sänkning av räntan å lån ur vattenkraftslånefonden.	annotated title block does not match goldstandard
data/1935/mot-1935--ak--00015.xml	 ||| Av herr Frankenberg m. fl, om hyreshjälp åt arbetslösa, som icke äro familjeförsörjare.	annotated title block does not match goldstandard
data/1935/mot-1935--ak--00368.xml	 ||| Av herr Wallén m. fl., om nedsättning av räntan å lån ur hem- slöjdslånefonden.	annotated title block does not match goldstandard
data/1935/mot-1935--ak--00627.xml	 ||| Av herr Vougt, i anledning av Kungl. Maj:ts proposition, nr 231, angående anslag till statliga och kommunala bered- skapsarbeten m. m.	annotated title block does not match goldstandard
data/1936/mot-1936--ak--00144.xml	 ||| Av herr Lithander, om viss ändring av tulltaxans bestämmelser om valsade plattor av zink.	annotated title block does not match goldstandard
data/1936/mot-1936--ak--00174.xml	 ||| Av herr Mårtensson m. fl., om höjning av statsbidraget till slöjdundervisningen vid rikets undervisnings- anstalter.	annotated title block does not match goldstandard
data/1936/mot-1936--ak--00594.xml	 ||| Av herr Anderson i Norrköping m. fl., om ändrad lydelse av 10 $ i lagen om vad iakttagas skall i avseende å införande av lagen om nyttjanderätt till fast egendom.	annotated title block does not match goldstandard
data/1937/mot-1937--ak--00034.xml	 ||| Av herr Carlström m. fl., i anledning av Kungl. Maj:ts proposition, nr 16, med förslag till lag om före- kommande och släckning av skogseld.	annotated title block does not match goldstandard
data/1937/mot-1937--ak--00342.xml	 ||| Av herr Senander m. fl.. om upphävande av lagen om kollektiv- avtal.	annotated title block does not match goldstandard
data/1937/mot-1937--ak--00448.xml	 ||| Av herr Bengtsson, i anledning av Kungl. Maj:ts proposition, nr 138, med förslag till kungörelse om ändring i vissa delar av kungörelsen den 15 juni 1934 (nr 306) angående handel med farmaceutiska spe- eialiteter.	annotated title block does not match goldstandard
data/1938/mot-1938--ak--00414.xml	 ||| Av herr Karlsson i Granebo m. fl., i anledning av Kungl. Maj:ts proposition, nr 210, angående anslay till sjömanshusen m. m.	annotated title block does not match goldstandard
data/1938/mot-1938--fk--00152.xml	 ||| Av herrar Lindström och Wagnsson, om ordnande genom sta- tens medverkan av den skolhygieniska verksamheten i landet.	annotated title block does not match goldstandard
data/1938/mot-1938--fk--00225.xml	 ||| Av herr Sundberg m. fl., i anledning av Kungl. Maj:ts proposi- tion angående älgavgifter m. m.	annotated title block does not match goldstandard
data/1939/mot-1939--ak--00325.xml	 ||| Av herr Närlinge, om årligt understöd från Vadstena krigsmanshus- kassa åt förre soldaten J. H. Ros.	annotated title block does not match goldstandard
data/1939/mot-1939--ak--00423.xml	 ||| Av herr Hagberg i Luleå och Brädefors, i anledning av Kungl. Maj:ts proposition, nr 96, med förslag till arbetstids- lag för detaljhandeln m. m.	annotated title block does not match goldstandard
data/1939/mot-1939--fk--00327.xml	 ||| Av herr Johanson, Karl August, m. fl., i anledning av Kungl. Maj:ts proposition angående grunderna för statsbidrag från statens avdikningsanslag till vissa invallningsfö- retag vid Ume- och Vindelälvarna i Västerbottens län.	annotated title block does not match goldstandard
data/1940/mot-1940--fk--00176.xml	 ||| Av herr Nilsson, Bror, och herr Bondeson, i anledning av Kungl. Maj:ts proposition angående vissa av- lönings- m. fl. anslag under riksstatens fjärde huvud- titel för budgetåret 1940/41.	annotated title block does not match goldstandard
data/1940/mot-1940--fk--00214.xml	 ||| Av herr Mannerskantz, i anledning av Kungl. Maj:ts proposition angående anslag till statliga åtgärder för tryggande av vedproduktionen m. m.	annotated title block does not match goldstandard
data/1940/mot-1940-urtima-fk--00030.xml	 ||| Av herr von Heland m. fl., i anledning av Kungl. Maj:ts proposi- tion angående reglering av vedproduktionen.	annotated title block does not match goldstandard
data/1941/mot-1941--ak--00182.xml	 ||| Av herr Hage m. fl., om anslag till ytterligare bidrag till skattelindring för de hårdast skattetyngda kom- munerna.	annotated title block does not match goldstandard
data/1941/mot-1941--ak--00312.xml	 ||| Av herrar Bergström och Björklund, i anledning av Kungl. Maj:ts pro- position, nr 242, angående dyrtidshjälp åt vissa pensionärer vid av staten övertagna enskilda järnvägar.	annotated title block does not match goldstandard
data/1941/mot-1941--fk--00141.xml	 ||| Av herr Ström, Fredrik, m. fl., i anledning av Kungl. Maj:ts fram- ställning om anslag till landsmålsarkiven: avlöningar.	annotated title block does not match goldstandard
data/1942/mot-1942--ak--00369.xml	 ||| Av herr Lundell, i anledning av Kungl. Maj:ts proposition, nr 275, med förslag till lag om åtgärder mot vanhävd av jordbruk.	annotated title block does not match goldstandard
data/1942/mot-1942--fk--00215.xml	 ||| Av herrar Edin och Tjällgren, i anledning av Kungl. Maj:ts proposi- tion angående anslag till avlöningar vid de allmänna läroverken m.m.	annotated title block does not match goldstandard
data/1942/mot-1942--fk--00265.xml	 ||| Av herr Karlsson, Oscar Gottfrid, om vissa ändringar i ord- ningsstadgan för riksdagens första kammare.	annotated title block does not match goldstandard
data/1943/mot-1943--ak--00249.xml	 ||| Av herr Gustafsson i Lekåsa, angående viss ändring i grunderna för beskattningen av jordbruksinkomst.	annotated title block does not match goldstandard
data/1943/mot-1943--ak--00312.xml	 ||| Av herr Liedberg, i anledning av Kungl. Maj:ts proposition, nr 129, angående omorganisation av statens veterinärbakteriologi- ska anstalt m. m.	annotated title block does not match goldstandard
data/1943/mot-1943--fk--00056.xml	 ||| Av herr Linnér m. fl., om anslag till undersökande av lapska språ- ket och lapsk kultur.	annotated title block does not match goldstandard
data/1944/mot-1944--ak--00111.xml	 ||| Av herr Lundh m. fl., angående utredning av löneförhållandena vid de privata seminarierna för utbildande av lärarinnor 1 kvinnlig slöjd och i hushållsgöromål.	annotated title block does not match goldstandard
data/1944/mot-1944--ak--00160.xml	 ||| Av fröken Nygren m. fl, om införande av lagstadgad rätt för barn inom äktenskap att i vissa fall erhålla styvfaders släkt- namn.	annotated title block does not match goldstandard
data/1944/mot-1944--ak--00260.xml	 ||| Av herr Lundh, angående utredning om löne- och pensionsför- hållandena vid statsunderstödda enskilda läroanstalter.	annotated title block does not match goldstandard
data/1945/mot-1945--ak--00070.xml	 ||| Av herr Utbult m. fl... angående utredming om riktlinjer för reg- lering och planläggning av bebyggelsen i Bohusläns fiske- lägen.	annotated title block does not match goldstandard
data/1945/mot-1945--ak--00243.xml	 ||| Av fröken Nygren m. fl., om rätt till fri portion in natura för husmödrar och biträdande husmödrar vid försvarsväsendets matinrättningar.	annotated title block does not match goldstandard
data/1945/mot-1945-höst-fk--00416.xml	 ||| Av herrar Berling och Jonsson, i anledning av Kungl. Maj:ts proposition med förslag till förordning om nöjesskatt.	annotated title block does not match goldstandard
data/1946/mot-1946--ak--00030.xml	 ||| Av herr Törnkvist, angående revisor R. Halldéns efterlevandes familje- pensionsförmåner.	annotated title block does not match goldstandard
data/1946/mot-1946--ak--00046.xml	 ||| Av fru Gustafson m. fl., om uppflyttning i högre lönegrad av de sociala kuratorerna vid karolinska sjukhuset och sera- fimerlasarettet.	annotated title block does not match goldstandard
data/1946/mot-1946--ak--00137.xml	 ||| Av herr Ståhl och fru Nordgren, om tillerkännande av polis- mans skydd åt chaufförer i yrkesmässig persontrafik.	annotated title block does not match goldstandard
data/1947/mot-1947--ak--00422.xml	 ||| Av herr Gustafson i Dädesjö m. fl., i anledning av Kungl. Maj:ts proposition, nr 230, angående anslag för budgetåret 1947/48 till folkskoleseminarierna, m. m.	annotated title block does not match goldstandard
data/1947/mot-1947--fk--00094.xml	 ||| Av herrar Anderberg och Bondeson, om årligt pensionstillägg åt förre kriminalkommissarien vid Malmö polisdistrikt A. Rymark.	annotated title block does not match goldstandard
data/1947/mot-1947--fk--00197.xml	 ||| Av herr Bondeson m. fl.,. om utredning angående tullfri införsel från Danmark av frö och plantor av skogsträd.	annotated title block does not match goldstandard
data/1948/mot-1948--ak--00077.xml	 ||| Av fru Ekendahl m. fl., om inskränkning av den s. k. taxereducerade tiden för telefonsamtal.	annotated title block does not match goldstandard
data/1948/mot-1948--ak--00209.xml	 ||| Av fru Västberg m. fl. om rätt för make, som vid äktenskaps- skillnad fått vårdnaden om barnen, att övertaga den av makarna förhyrda lägenheten.	annotated title block does not match goldstandard
data/1948/mot-1948--fk--00397.xml	 ||| Av herr Lindblom, i anledning av Kungl. Maj:ts proposition med förslag till ändringar i regeringsformen och riksdags- ordningen, m. m.	annotated title block does not match goldstandard
data/1949/mot-1949--ak--00353.xml	 ||| Av herr Dickson, i anledning av Kungl. Maj:ts proposition, nr 143, angående Svenska skifferoljeaktiebolagets fram- tida verksamhet.	annotated title block does not match goldstandard
data/1949/mot-1949--fk--00111.xml	 ||| Av herr Persson, Ivar, m. fl., om ändrad indelning av landet i bostadskostnadsgrupper för folkpensionärerna.	annotated title block does not match goldstandard
data/1949/mot-1949--fk--00164.xml	 ||| Av herrar Isaksson och Hallagård, i anledning av Kungl. Maj:ts framställning om anslag till Lant- bruksnämnderna: ÅAvlöningar.	annotated title block does not match goldstandard
data/1950/mot-1950--ak--00312.xml	 ||| Av herr Jacobsson i Igelsbo m. fl., om anslag till insamlande av statistiska uppgifter över sötvattensfisket.	annotated title block does not match goldstandard
data/1950/mot-1950--fk--00428.xml	 ||| Av fru Svenson m. fl., i anledning av Kungl. Maj:ts proposition angående vissa ändringar i reglementet för pensione- ring genom statens pensionsanstalt av vissa icke-stat- liga befattningshavare, m. m.	annotated title block does not match goldstandard
data/1950/mot-1950-höst-ak--00633.xml	 ||| Av herr Sjölin m. fl., i anledning av Kungl. Maj:ts proposition, nr 251, angående forcering av vissa materielanskaff- ningar för försvaret m. m.	annotated title block does not match goldstandard
data/1951/mot-1951--ak--00225.xml	 ||| Av herrar Mårtensson i Uddevalla och Andersson i Malmö, om viss ändring i $ 36 mom. 6 första stycket riksdags- ordningen.	annotated title block does not match goldstandard
data/1951/mot-1951--fk--00167.xml	 ||| Av herr Persson, Karl, och herr Bengtson, om avskaffande av drickspenningssystemet på hotell och restauranger.	annotated title block does not match goldstandard
data/1951/mot-1951--fk--00395.xml	 ||| Av herr Petrén m. fl., i anledning av Kungl. Maj:ls proposition angående vissa avlönings- m. fl. anslag under rikssta- tens fjärde huvudtitel för budgetåret 1951/52 m. m.	annotated title block does not match goldstandard
data/1952/mot-1952--ak--00551.xml	 ||| Av herr Hjalmarson m. fl., i anledning av Kungl. Maj:ts proposi- tion, nr 114, med förslag till förordning angående änd- rad lydelse av 5 $ förordningen den 2 juni 1922 (nr 260) om automobilskatt, m. m.	annotated title block does not match goldstandard
data/1952/mot-1952--fk--00180.xml	 ||| Av herr Hoelmbäck, i anledning av Kungl. Maj:ts framställningar om vissa anslag till fångvården.	annotated title block does not match goldstandard
data/1952/mot-1952--fk--00418.xml	 ||| Av herrar Holmbäck och Nordenson, i anledning av Kungl. Maj:ts proposition angående vissa anslag för budget- året 1952/53 till universiteten och den medicinska un- dervisningen m.m.	annotated title block does not match goldstandard
data/1953/mot-1953--ak--00352.xml	 ||| Av herrar Edström och Schmidt, om vissa skattelättnader för rede- rier beträffande försäkringsersättning för förlust av fartyg, m.m.	annotated title block does not match goldstandard
data/1953/mot-1953--fk--00389.xml	 ||| Av herrar Sjödahl och Ohlon, i anledning av Kungl. Maj:ts pro- position angående vissa anslag till medicinska hög- skolan i Göteborg och Göteborgs högskola, m.m.	annotated title block does not match goldstandard
data/1953/mot-1953--fk--00465.xml	 ||| Av herrar Huss och Sunne, i anledning av Kungl. Maj:ts proposition med förslag till lag angående ändring i lagen den 3 januari 1947 (nr 1) om allmän sjukförsäkring, m.m.	annotated title block does not match goldstandard
data/1954/mot-1954--ak--00003.xml	 ||| Av herr Nyberg och fru Löfqvist, om förhöjt anslag till Bidrag till inrättande av inackorderingshem m. m.	annotated title block does not match goldstandard
data/1954/mot-1954--ak--00118.xml	 ||| Av herr Gustafsson i Borås m. fl., om höjning av byggnadskvoten för uppförande av lokaler för religiösa ändamål.	annotated title block does not match goldstandard
data/1954/mot-1954--fk--00372.xml	 ||| Av herr Åman, angående gratifikationer till personalen vid hampberedningsverket i Värmbol.	annotated title block does not match goldstandard
data/1955/mot-1955--ak--00300.xml	 ||| Av fröken Ager och herr Hjalmarson, om förbättrad löneställning för chefen för socialstyrelsens förlikningsmannaexpe- dition.	annotated title block does not match goldstandard
data/1955/mot-1955--ak--00472.xml	 ||| Av herrar Munktell och Nygren, i anledning av Kungl. Maj:ts proposition, nr 36, med förslag till förordning om investeringsavgift för år 1955, m. m.	annotated title block does not match goldstandard
data/1955/mot-1955--fk--00249.xml	 ||| Av herr Persson, Ragnar, om årligt understöd åt förre lokomotiv- eldaren Axel Leonard Ekman.	annotated title block does not match goldstandard
data/1956/mot-1956--fk--00001.xml	 ||| Av herr Grym m. fl., angående ökat anslag till bidrag till anlägg- ningar för vattenförsörjning och avlopp.	annotated title block does not match goldstandard
data/1956/mot-1956--fk--00250.xml	 ||| Av fru Hamrin-Thorell, om inrättande av en ny konsulenttjänst in- om skolöverstyrelsens hushållssektion.	annotated title block does not match goldstandard
data/1956/mot-1956-höst-fk--00625.xml	 ||| Nr 625 Av herr Ohlsson, Ebbe, och herr Magnusson, i anledning av Kungl. Maj:ts proposition med förslag till förordning om in- vesteringsavgift för år 1957, m. m.	annotated title block does not match goldstandard
data/1957/mot-1957--ak--00502.xml	 ||| Av fröken Vinge m. fl., i anledning av Kungl. Maj:ts proposition, nr 61, angående riktlinjer för förfarandet vid tillsättning av vissa lärartjänster m. m.	annotated title block does not match goldstandard
data/1957/mot-1957--fk--00153.xml	 ||| Av herr Persson, Helmer, och herr Öhman, om ökat anslag till be- främjande av landsbygdens elektrifiering.	annotated title block does not match goldstandard
data/1957/mot-1957--fk--00415.xml	 ||| Av herrar Birke och Arrhén, i anledning av Kungl. Maj:ts pro- position med förslag till lag om ändring i kommunal- skattelagen den 28 september 1928 (nr 370), m. m.	annotated title block does not match goldstandard
data/1958/mot-1958-b-ak--00002.xml	 ||| Av herr Hammar, angående vissa åtgärder för upprustning av universitet och högskolor.	annotated title block does not match goldstandard
data/1958/mot-1958-b-ak--00179.xml	 ||| Av herrar Svensson i Kungälv och Alemyr, angå- ende vissa ändringar av bestämmelserna om lö- neklassuppflyttning m.m.	annotated title block does not match goldstandard
data/1958/mot-1958-b-fk--00164.xml	 ||| Av herr Bengtson m. fl., i anledning av Kungl. Maj:ts proposition angående pensionsreglering för statsanställda m. m.	annotated title block does not match goldstandard
data/1959/mot-1959--ak--00122.xml	 ||| Av herr Wachtmeister, angående vissa ändringar i lagen om sam- manföring av samfälld vägmark med angränsande fastig- het m. m.	annotated title block does not match goldstandard
data/1959/mot-1959--ak--00473.xml	 ||| Av herrar Stenberg och Allard, i anledning av Kungl. Maj:ts pro- position nr 4l, angående anslag för budgetåret 1959/60 till bidrag till studiecirkelverksamhet och till ungdomens fritidsverksamhet.	annotated title block does not match goldstandard
